Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id,gene_symbol,radial_position
ENSMUSG00000086171.7,312.57126,0.23179675339860117,0.06436695252079137,-3.601176447241739,0.0003167804844728787,0.004312333715873831,ENSMUSG00000086171,Pcsk2os1,0.7571250840029297
ENSMUSG00000027419.9,9128.043,0.29175304661167756,0.07306092924753639,-3.993284093379027,6.516441493606365e-05,0.0011291741181236328,ENSMUSG00000027419,Pcsk2,0.7571250840029297
ENSMUSG00000087115.7,341.12888,0.34648830089265126,0.11094922509151856,-3.1229447579002367,0.001790513512870663,0.017791837098513685,ENSMUSG00000087115,Pcsk2os2,0.7571250840029297
ENSMUSG00000015932.8,3551.2202,0.1018835357838713,0.05400747349269337,-1.8864710602997388,0.05923150463635823,0.23290044791957715,ENSMUSG00000015932,Dstn,0.742275472050308
ENSMUSG00000027422.15,2776.1936,-0.05250855697552436,0.23198845010667238,0.22634125514171072,0.8209360138632383,0.940075695802242,ENSMUSG00000027422,Rrbp1,0.742275472050308
ENSMUSG00000027423.15,2656.3352,-0.03556220406086248,0.04623271520212714,0.7691999897775047,0.44177459650217044,0.7425393351758576,ENSMUSG00000027423,Snx5,0.742275472050308
ENSMUSG00000027424.11,233.27582,0.13500586669291562,0.12419594693769208,-1.0870392313256951,0.2770194720798278,0.5898939459612796,ENSMUSG00000027424,Mgme1,0.742275472050308
ENSMUSG00000083674.3,296.45346,-0.054004185675487905,0.06863948848713462,0.7867801300065067,0.43141058713669544,0.7341702376932946,ENSMUSG00000083674,Zfp133-ps,0.742275472050308
ENSMUSG00000037259.15,24266.357,0.02118224067175438,0.033954546891528874,-0.6238410643329485,0.5327319683726972,0.8062722536562257,ENSMUSG00000037259,Dzank1,0.742275472050308
ENSMUSG00000027427.13,1456.2499,-0.02923437538920446,0.04660100645847977,0.6273335623180477,0.5304406076802324,0.8045380383652602,ENSMUSG00000027427,Polr3f,0.742275472050308
