Gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,radial_position
Rpgrip1l,299.54446,0.08475115910962507,0.0973415095353068,-0.870657949668275,0.38394094495799613,0.699152518985963,Rpgrip1l,0.7106840945802233
Fto,6184.12,0.2055566332916908,0.03552602654241444,-5.786085675702495,7.204547873831887e-09,5.446135549741988e-07,Fto,0.7106840945802233
Mmp2,65.82,-0.08956579934738608,0.09533229356339928,0.9395116387063709,0.34746811947985323,0.6644772009820639,Mmp2,0.7171141084250372
Lpcat2,294.07928,0.01710865915571071,0.05745529165131554,-0.2977734280689005,0.7658760963869826,0.9163494808017086,Lpcat2,0.7171141084250372
Gnao1,10581.721,-0.08104113460210934,0.01798944023634398,4.504928087666803,6.639542298904669e-06,0.0002095323518698022,Gnao1,0.7125579469134544
Amfr,6285.194,0.0004199008288900321,0.02971340799473487,-0.014131695326380509,0.9887249137638577,0.9972693937167235,Amfr,0.7125579469134544
Nudt21,90.31684,0.10360661158622553,0.09440739867332586,-1.0974416522663795,0.2724483738543826,0.5891591186518043,Nudt21,0.7125579469134544
Ogfod1,2745.1782,-0.03223078358063365,0.051809802483342514,0.6220981751666829,0.5338773148287494,0.8083928687644232,Ogfod1,0.7125579469134544
Bbs2,395.8494,0.049246434407521224,0.03241394649188172,-1.5192977016808278,0.1286875779939091,0.39095870155236573,Bbs2,0.7125579469134544
Mt3,3600.686,0.041892584776353756,0.07104121357029415,-0.5896941039007126,0.5553957488315097,0.8205755412137007,Mt3,0.7125579469134544
Mt2,903.50183,-0.05639371846210061,0.10636834030347393,0.5301739060815149,0.5959913610969032,0.839008193696615,Mt2,0.7125579469134544
Mt1,1683.2205,0.08215848020593107,0.09361176512707299,-0.8776512235871773,0.3801330220785424,0.695980051932572,Mt1,0.7125579469134544
Nup93,543.7125,0.007512162050353258,0.031537020696256864,-0.2382013863232451,0.8117249019328665,0.9354766153989656,Nup93,0.7125579469134544
Herpud1,1544.5735,0.1681427330245523,0.05751350489324164,-2.9235347999859176,0.0034608153770846924,0.03442809604656096,Herpud1,0.7125579469134544
Cpne2,618.8377,-0.11726587675169017,0.05886448286885057,1.9921329643370396,0.04635647096542076,0.21013208094153146,Cpne2,0.7205039217733824
Fam192a,582.43677,-0.007300005638898566,0.034648239996201896,0.2106890751073874,0.8331299000606528,0.9452316719536307,Fam192a,0.7205039217733824
Rspry1,401.93387,-0.035881062780124075,0.0705343225791616,0.5087035852631077,0.610960008967476,0.8455254066057414,Rspry1,0.7205039217733824
Arl2bp,2914.9177,-0.04597607457960973,0.02473644835056768,1.8586368555433552,0.06307862935056419,0.2541519488119106,Arl2bp,0.7205039217733824
Pllp,1253.5497,-0.1808672658638632,0.09020000546065536,2.005180209692518,0.04494378499056607,0.20627791854186606,Pllp,0.7205039217733824
Cx3cl1,17941.062,0.04285409335637655,0.0449783381094482,-0.9527718265645428,0.3407056918513216,0.657736511573999,Cx3cl1,0.7205039217733824
Ciapin1,1589.1359,0.07283439163343286,0.025941734796508648,-2.807614533290011,0.0049909928346773364,0.04490857358925587,Ciapin1,0.7205039217733824
Coq9,1143.7356,0.11605996680208767,0.03771650795509589,-3.0771662885722373,0.0020897868527707574,0.023263192345655298,Coq9,0.7205039217733824
Polr2c,727.4899,0.16288295980887843,0.049329269774743396,-3.301953597786168,0.0009601395238098805,0.012702168158109192,Polr2c,0.7205039217733824
Dok4,375.3277,-0.2173671526169373,0.045527415666811885,4.774423266361491,1.8022298221657985e-06,6.384902492588477e-05,Dok4,0.7205039217733824
Adgrg1,2040.1628,-0.1813773320985069,0.05242624285557526,3.4596668046224175,0.0005408441774715701,0.008129544503451276,Adgrg1,0.7205039217733824
Drc7,63.42766,-0.44279692735046144,0.1378240844264283,3.212768865421561,0.0013146203830076773,0.016201605895607412,Drc7,0.7205039217733824
Katnb1,1175.2454,-0.003247487024340168,0.04781833983195323,0.06791300232824328,0.9458548882898163,0.9832897783276718,Katnb1,0.7205039217733824
Kifc3,1146.7097,0.04814741644317605,0.04397337730555868,-1.0949219594531743,0.2735508276508687,0.5902328594603162,Kifc3,0.7205039217733824
Zfp319,895.37695,-0.01165006848862505,0.03561379150760922,0.32712238701503893,0.7435753200920543,0.9100811906180998,Zfp319,0.7205039217733824
Usb1,191.92056,-0.00894369377009463,0.086802835392512,0.10303458095178941,0.9179355253679524,0.9736339952916688,Usb1,0.7205039217733824
Mmp15,674.36414,-0.38147378310936425,0.05647874438072042,6.75428937544837,1.4353701684305182e-11,2.304034929621432e-09,Mmp15,0.7205039217733824
Cfap20,631.98096,0.020285781832916787,0.04234931501604365,-0.4790108606297812,0.6319309023557067,0.8587286262618775,Cfap20,0.7205039217733824
Csnk2a2,545.65186,-0.057434033122347315,0.03926388899360188,1.4627698527699662,0.143530364901577,0.41560276849688826,Csnk2a2,0.7205039217733824
Gins3,33.97375,-0.1687656049047274,0.1106429955630012,1.5253166641591027,0.12718013330992733,0.3884051872089264,Gins3,0.7205039217733824
Ndrg4,47771.668,0.05287764564099576,0.024700604343574406,-2.1407429917702117,0.032294769500336926,0.1669568958422985,Ndrg4,0.7205039217733824
Setd6,101.6523,-0.10545295875142431,0.06457632072367218,1.6329973211491393,0.102469560079711,0.3440414571027882,Setd6,0.7952118661306902
Cnot1,2858.3726,-0.04262285798817362,0.056465633908828056,0.7548460016758937,0.4503413885974863,0.7520342582255993,Cnot1,0.7952118661306902
Slc38a7,817.62756,0.01905981944644321,0.04882370114257458,-0.39038047096808326,0.696255226507216,0.8899669164006097,Slc38a7,0.7952118661306902
Got2,3717.0703,0.05428168605522222,0.033425346715703665,-1.6239677786115518,0.10438268551367928,0.34835309985853646,Got2,0.7952118661306902
Cdh8,834.4391,-0.06895063677425166,0.07399061166712388,0.931883589291753,0.3513966895071613,0.6684189468261796,Cdh8,0.8052698318358947
Cdh11,1005.52893,-0.015237709735576154,0.0788139545237125,0.1933377131963558,0.8466944926092015,0.9496007757185231,Cdh11,0.7904244113451325
Cdh5,281.3073,-0.04485512196856225,0.07493563844322212,0.5985819684788362,0.5494516833098222,0.8174814951818637,Cdh5,0.7837537808583978
Bean1,234.53775,-0.03804589685915649,0.047443987785727164,0.8019118677583432,0.42260394064327456,0.7297229845238626,Bean1,0.7552996835053432
Tk2,948.1623,0.08825337906797578,0.060335545388730066,-1.46270956033258,0.14354686904725164,0.41560276849688826,Tk2,0.7552996835053432
Cmtm3,119.366806,-0.16116153758394394,0.07920881926768951,2.034641332542678,0.041886975286695056,0.19675671181480583,Cmtm3,0.7552996835053432
Cmtm4,5325.363,-0.08077903766327758,0.04759919859708309,1.6970671785265683,0.08968396054707362,0.31669496334412034,Cmtm4,0.7552996835053432
Dync1li2,3029.8286,0.015485552227021004,0.08436242531494852,-0.18355982736637916,0.8543587806499559,0.9513851375480238,Dync1li2,0.7552996835053432
Nae1,269.57135,-0.008705916588903208,0.11406416573973328,0.07632472944016436,0.9391607519767511,0.9817172645552076,Nae1,0.7552996835053432
Car7,239.08777,-0.0014214813261466959,0.07225114547711167,0.019674170101524613,0.984303296064216,0.995946416764742,Car7,0.7552996835053432
Pdp2,217.30843,0.0414574390151758,0.059584280433706845,-0.6957781266033937,0.4865677895624294,0.7787005228480771,Pdp2,0.7552996835053432
Rrad,38.0048,-0.1202705592540917,0.23092313826244518,0.520825068284858,0.6024886382625707,0.8416844605877237,Rrad,0.7552996835053432
Fam96b,249.25436,0.08686765972076305,0.05688808267234252,-1.5269922212195735,0.12676294567946328,0.38807907222142257,Fam96b,0.7552996835053432
Cbfb,264.74942,0.18882184646859007,0.11444518886902816,-1.6498888973365151,0.09896566196123466,0.33556852300496076,Cbfb,0.7155215099203917
